input	output	language
Marcos Ondruska ( Afirka ta Kudu ) da Felix Mantilla ( Spain )	Marcos_B-PER Ondruska_I-PER (_O Afirka_B-LOC ta_I-LOC Kudu_I-LOC )_O da_O Felix_B-PER Mantilla_I-PER (_O Spain_B-LOC )_O	hau
Carlos Moya ( Spain ) da Scott Humphries ( Amurka )	Carlos_B-PER Moya_I-PER (_O Spain_B-LOC )_O da_O Scott_B-PER Humphries_I-PER (_O Amurka_B-LOC )_O	hau
Jan Siemerink ( Netherlands ) da Carl-Uwe Steeb ( Jamus )	Jan_B-PER Siemerink_I-PER (_O Netherlands_B-LOC )_O da_O Carl-Uwe_B-PER Steeb_I-PER (_O Jamus_B-LOC )_O	hau
Mai cancanta da mai cancanta	Mai_O cancanta_O da_O mai_O cancanta_O	hau
David Wheaton ( Amurka ) da Kevin Kim ( Amurka )	David_B-PER Wheaton_I-PER (_O Amurka_B-LOC )_O da_O Kevin_B-PER Kim_I-PER (_O Amurka_B-LOC )_O	hau
Nicolas Lapentti ( Ecuador ) da Alex O 'Brien ( Amurka )	Nicolas_B-PER Lapentti_I-PER (_O Ecuador_B-LOC )_O da_O Alex_B-PER O_I-PER 'Brien_I-PER (_O Amurka_B-LOC )_O	hau
Karim Alami ( Morocco ) da 11 - MaliVai Washington ( Amurka )	Karim_B-PER Alami_I-PER (_O Morocco_B-LOC )_O da_O 11_O -_O MaliVai_B-PER Washington_I-PER (_O Amurka_B-LOC )_O	hau
_ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ Ta yaya za a yi shi ?	__O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O Ta_O yaya_O za_O a_O yi_O shi_O ?_O	hau
13 - Thomas Enqvist ( Sweden ) da Stephane Simian ( Faransa )	13_O -_O Thomas_B-PER Enqvist_I-PER (_O Sweden_B-LOC )_O da_O Stephane_B-PER Simian_I-PER (_O Faransa_B-LOC )_O	hau
Guillaume Raoux ( Faransa ) da Filip Dewulf ( Belgium )	Guillaume_B-PER Raoux_I-PER (_O Faransa_B-LOC )_O da_O Filip_B-PER Dewulf_I-PER (_O Belgium_B-LOC )_O	hau
Mark Knowles ( Bahamas ) da Marcelo Filippini ( Uruguay )	Mark_B-PER Knowles_I-PER (_O Bahamas_B-LOC )_O da_O Marcelo_B-PER Filippini_I-PER (_O Uruguay_B-LOC )_O	hau
Todd Woodbridge ( Australia ) da mai cancanta	Todd_B-PER Woodbridge_I-PER (_O Australia_B-LOC )_O da_O mai_O cancanta_O	hau
Kris Goossens ( Belgium ) da kuma Sergi Bruguera ( Spain )	Kris_B-PER Goossens_I-PER (_O Belgium_B-LOC )_O da_O kuma_O Sergi_B-PER Bruguera_I-PER (_O Spain_B-LOC )_O	hau
Mai cancanta da Michael Stich ( Jamus )	Mai_O cancanta_O da_O Michael_B-PER Stich_I-PER (_O Jamus_B-LOC )_O	hau
Mai cancanta da Chuck Adams ( Amurka )	Mai_O cancanta_O da_O Chuck_B-PER Adams_I-PER (_O Amurka_B-LOC )_O	hau
Javier Frana ( Argentina ) da 3 - Thomas Muster ( Austria )	Javier_B-PER Frana_I-PER (_O Argentina_B-LOC )_O da_O 3_O -_O Thomas_B-PER Muster_I-PER (_O Austria_B-LOC )_O	hau
_ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ Ta yaya za a yi shi ?	__O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O Ta_O yaya_O za_O a_O yi_O shi_O ?_O	hau
8 - Jim Courier ( Amurka ) da Javier Sanchez ( Spain )	8_O -_O Jim_B-PER Courier_I-PER (_O Amurka_B-LOC )_O da_O Javier_B-PER Sanchez_I-PER (_O Spain_B-LOC )_O	hau
Jim Grabb ( Amurka ) da Sandon Stolle ( Australia )	Jim_B-PER Grabb_I-PER (_O Amurka_B-LOC )_O da_O Sandon_B-PER Stolle_I-PER (_O Australia_B-LOC )_O	hau
Jason Stoltenberg ( Australia ) da Stefano Pescosolido ( Italiya )	Jason_B-PER Stoltenberg_I-PER (_O Australia_B-LOC )_O da_O Stefano_B-PER Pescosolido_I-PER (_O Italiya_B-LOC )_O	hau
Arnaud Boetsch ( Faransa ) da Nicolas Pereira ( Venezuela )	Arnaud_B-PER Boetsch_I-PER (_O Faransa_B-LOC )_O da_O Nicolas_B-PER Pereira_I-PER (_O Venezuela_B-LOC )_O	hau
Carlos Costa ( Spain ) da Magnus Gustafsson ( Sweden )	Carlos_B-PER Costa_I-PER (_O Spain_B-LOC )_O da_O Magnus_B-PER Gustafsson_I-PER (_O Sweden_B-LOC )_O	hau
Jeff Tarango ( Amurka ) da Alex Radulescu ( Jamus )	Jeff_B-PER Tarango_I-PER (_O Amurka_B-LOC )_O da_O Alex_B-PER Radulescu_I-PER (_O Jamus_B-LOC )_O	hau
Mai cancanta da 10 - Marcelo Rios ( Chile )	Mai_O cancanta_O da_O 10_O -_O Marcelo_B-PER Rios_I-PER (_O Chile_B-LOC )_O	hau
_ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ _ BAR _ Ta yaya za a yi shi ?	__O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O __O BAR_O __O Ta_O yaya_O za_O a_O yi_O shi_O ?_O	hau
15 - Marc Rosset ( Switzerland da Jared Palmer ( Amurka )	15_O -_O Marc_B-PER Rosset_I-PER (_O Switzerland_B-LOC da_O Jared_B-PER Palmer_I-PER (_O Amurka_B-LOC )_O	hau
Martin Damm ( Jamhuriyar Czech ) da Hernan Gumy ( Argentina )	Martin_B-PER Damm_I-PER (_O Jamhuriyar_B-LOC Czech_I-LOC )_O da_O Hernan_B-PER Gumy_I-PER (_O Argentina_B-LOC )_O	hau
Nicklas Kulti ( Sweden ) da Jakob Hlasek ( Switzerland )	Nicklas_B-PER Kulti_I-PER (_O Sweden_B-LOC )_O da_O Jakob_B-PER Hlasek_I-PER (_O Switzerland_B-LOC )_O	hau
Cecil Mamiit ( Amurka ) da Alberto Berasategui ( Spain )	Cecil_B-PER Mamiit_I-PER (_O Amurka_B-LOC )_O da_O Alberto_B-PER Berasategui_I-PER (_O Spain_B-LOC )_O	hau
Vince Spadea ( Amurka ) da Daniel Vacek ( Jamhuriyar Czech )	Vince_B-PER Spadea_I-PER (_O Amurka_B-LOC )_O da_O Daniel_B-PER Vacek_I-PER (_O Jamhuriyar_B-LOC Czech_I-LOC )_O	hau
David Prinosil ( Jamus ) da mai cancanta	David_B-PER Prinosil_I-PER (_O Jamus_B-LOC )_O da_O mai_O cancanta_O	hau
Mai cancanta da Tomas Carbonell ( Spain )	Mai_O cancanta_O da_O Tomas_B-PER Carbonell_I-PER (_O Spain_B-LOC )_O	hau
Mai cancanta da 2 - Michael Chang ( Amurka )	Mai_O cancanta_O da_O 2_O -_O Michael_B-PER Chang_I-PER (_O Amurka_B-LOC )_O	hau
Baseball - Manajan Orioles DAVEY JOHNSON ya shiga asibiti .	Baseball_O -_O Manajan_O Orioles_B-ORG DAVEY_B-PER JOHNSON_I-PER ya_O shiga_O asibiti_O ._O	hau
BALTIMORE 22 ga watan Agusta , shekara ta 1996	BALTIMORE_B-LOC 22_O ga_O watan_O Agusta_O ,_O shekara_O ta_O 1996_O	hau
Kocin Baltimore Orioles Davey Johnson ba zai buga wasan ranar Alhamis da daddare da Seattle Mariners ba bayan an kwantar da shi a asibiti da bugun zuciya mara kyau .	Kocin_O Baltimore_B-ORG Orioles_I-ORG Davey_B-PER Johnson_I-PER ba_O zai_O buga_O wasan_O ranar_O Alhamis_O da_O daddare_O da_O Seattle_B-ORG Mariners_I-ORG ba_O bayan_O an_O kwantar_O da_O shi_O a_O asibiti_O da_O bugun_O zuciya_O mara_O kyau_O ._O	hau
An kwantar da Johnson mai shekaru 53 a asibiti bayan ya fuskanci tashin hankali .	An_O kwantar_O da_O Johnson_B-PER mai_O shekaru_O 53_O a_O asibiti_O bayan_O ya_O fuskanci_O tashin_O hankali_O ._O	hau
" Ba ya cikin hatsari kuma za a kula da shi da yammacin yau , " in ji likitan kungiyar Orioles Dr. William Goldiner , ya kara da cewa ana sa ran za a saki Johnson a ranar Juma 'a .	"_O Ba_O ya_O cikin_O hatsari_O kuma_O za_O a_O kula_O da_O shi_O da_O yammacin_O yau_O ,_O "_O in_O ji_O likitan_O kungiyar_O Orioles_B-ORG Dr._O William_B-PER Goldiner_I-PER ,_O ya_O kara_O da_O cewa_O ana_O sa_O ran_O za_O a_O saki_O Johnson_B-PER a_O ranar_O Juma_O 'a_O ._O	hau
Kocin Orioles Andy Etchebarren zai jagoranci kungiyar a lokacin da Johnson ba ya nan .	Kocin_O Orioles_B-ORG Andy_B-PER Etchebarren_I-PER zai_O jagoranci_O kungiyar_O a_O lokacin_O da_O Johnson_B-PER ba_O ya_O nan_O ._O	hau
Johnson shi ne manajan na biyu da aka kwantar a asibiti a wannan makon bayan da aka kwantar da kyaftin din California Angels John McNamara a asibitin Columbia Presbyterian na New York a ranar Laraba da bugun jini a cinyarsa ta hagu .	Johnson_B-PER shi_O ne_O manajan_O na_O biyu_O da_O aka_O kwantar_O a_O asibiti_O a_O wannan_O makon_O bayan_O da_O aka_O kwantar_O da_O kyaftin_O din_O California_B-ORG Angels_I-ORG John_B-PER McNamara_I-PER a_O asibitin_O Columbia_B-LOC Presbyterian_I-LOC na_O New_B-LOC York_I-LOC a_O ranar_O Laraba_O da_O bugun_O jini_O a_O cinyarsa_O ta_O hagu_O ._O	hau
Johnson , wanda ya buga wasanni takwas a Baltimore , an nada shi manajan Orioles a cikin kakar wasa ta maye gurbin Phil Regan .	Johnson_B-PER ,_O wanda_O ya_O buga_O wasanni_O takwas_O a_O Baltimore_B-LOC ,_O an_O nada_O shi_O manajan_O Orioles_B-ORG a_O cikin_O kakar_O wasa_O ta_O maye_O gurbin_O Phil_B-PER Regan_I-PER ._O	hau
Ya jagoranci Cincinnati Reds zuwa gasar zakarun kasa a bara kuma ya jagoranci New York Mets zuwa gasar zakarun duniya a 1986 .	Ya_O jagoranci_O Cincinnati_B-ORG Reds_I-ORG zuwa_O gasar_O zakarun_O kasa_O a_O bara_O kuma_O ya_O jagoranci_O New_B-ORG York_I-ORG Mets_I-ORG zuwa_O gasar_O zakarun_O duniya_O a_O 1986_O ._O	hau
Baltimore ta ci 16 daga cikin wasanni 22 da ta buga a baya-bayan nan don ta yi nasara a wasanni biyar a kan New York Yankees a gasar American League ta Gabas .	Baltimore_B-ORG ta_O ci_O 16_O daga_O cikin_O wasanni_O 22_O da_O ta_O buga_O a_O baya-bayan_O nan_O don_O ta_O yi_O nasara_O a_O wasanni_O biyar_O a_O kan_O New_B-ORG York_I-ORG Yankees_I-ORG a_O gasar_O American_O League_O ta_O Gabas_O ._O	hau
Baseball-Major League Standings bayan wasannin ranar Laraba .	Baseball-Major_O League_O Standings_O bayan_O wasannin_O ranar_O Laraba_O ._O	hau
NEW YORK 22 ga Agusta , 1996	NEW_B-LOC YORK_I-LOC 22_O ga_O Agusta_O ,_O 1996_O	hau
Babban Wasannin Baseball	Babban_O Wasannin_O Baseball_O	hau
Matsayi bayan wasannin da aka buga a ranar Laraba ( tabulate karkashin lashe ,	Matsayi_O bayan_O wasannin_O da_O aka_O buga_O a_O ranar_O Laraba_O (_O tabulate_O karkashin_O lashe_O ,_O	hau
rasa , lashe kashi da kuma wasanni a baya ) :	rasa_O ,_O lashe_O kashi_O da_O kuma_O wasanni_O a_O baya_O )_O :_O	hau
Ƙungiyar Ƙasar Amirka	Ƙungiyar_O Ƙasar_O Amirka_O	hau
Yankin Gabas	Yankin_O Gabas_O	hau
W L PCT GB	W_O L_O PCT_O GB_O	hau
NEW YORK 72 53.576 -	NEW_B-ORG YORK_I-ORG 72_O 53.576_O -_O	hau
BOSTON 63 64.496 10	BOSTON_B-ORG 63_O 64.496_O 10_O	hau
TORONTO 58 69.457 15 Ƙasar Amirka	TORONTO_B-ORG 58_O 69.457_O 15_O Ƙasar_O Amirka_O	hau
DETROIT 44 82.349 28 da rabi	DETROIT_B-ORG 44_O 82.349_O 28_O da_O rabi_O	hau
Ƙungiyar CENTRAL	Ƙungiyar_O CENTRAL_O	hau
CLEVELAND 76 51.598 - Ƙungiyar Ƙungiyoyin Ƙungiyoyin Ƙungiyoyin Ƙungiyoyi	CLEVELAND_B-ORG 76_O 51.598_O -_O Ƙungiyar_O Ƙungiyoyin_O Ƙungiyoyin_O Ƙungiyoyin_O Ƙungiyoyi_O	hau
CHICAGO 69 59.539 7 da rabi	CHICAGO_B-ORG 69_O 59.539_O 7_O da_O rabi_O	hau
MINNESOTA 63 63.500 12 da rabi	MINNESOTA_B-ORG 63_O 63.500_O 12_O da_O rabi_O	hau
MILWAUKEE 60 68.469 16 da rabi	MILWAUKEE_B-ORG 60_O 68.469_O 16_O da_O rabi_O	hau
KANSAS CITY 58 70.453 18 da rabi	KANSAS_B-ORG CITY_I-ORG 58_O 70.453_O 18_O da_O rabi_O	hau
Yankin Yamma	Yankin_O Yamma_O	hau
TEXAS 73 54.575 -	TEXAS_B-ORG 73_O 54.575_O -_O	hau
SEATTLE 64 61.512 8 Ƙasar Amirka	SEATTLE_B-ORG 64_O 61.512_O 8_O Ƙasar_O Amirka_O	hau
OAKLAND 62 67.481 12	OAKLAND_B-ORG 62_O 67.481_O 12_O	hau
CALIFORNIA 58 68.460 14 da rabi	CALIFORNIA_B-ORG 58_O 68.460_O 14_O da_O rabi_O	hau
Ranar Alhamis , 22 ga watan Agusta	Ranar_O Alhamis_O ,_O 22_O ga_O watan_O Agusta_O	hau
OAKLAND a cikin BOSTON	OAKLAND_B-ORG a_O cikin_O BOSTON_B-LOC	hau
SEATTLE a cikin BALTIMORE	SEATTLE_B-ORG a_O cikin_O BALTIMORE_B-LOC	hau
CALIFORNIA a birnin New York	CALIFORNIA_B-ORG a_O birnin_O New_B-LOC York_I-LOC	hau
TORONTO zuwa CHICAGO	TORONTO_B-ORG zuwa_O CHICAGO_B-LOC	hau
DETROIT A Garin KANSAS	DETROIT_B-ORG A_O Garin_B-LOC KANSAS_I-LOC	hau
TEXAS a cikin MINNESOTA	TEXAS_B-ORG a_O cikin_O MINNESOTA_B-LOC	hau
Ƙungiyar Ƙasa ta Ƙasa	Ƙungiyar_O Ƙasa_O ta_O Ƙasa_O	hau
Yankin Gabas	Yankin_O Gabas_O	hau
W L PCT GB	W_O L_O PCT_O GB_O	hau
ATLANTA 79 46.632 -	ATLANTA_B-ORG 79_O 46.632_O -_O	hau
MONTREAL 67 58.536 12 da kuma	MONTREAL_B-ORG 67_O 58.536_O 12_O da_O kuma_O	hau
NEW YORK 59 69.461 21 da rabi	NEW_B-ORG YORK_I-ORG 59_O 69.461_O 21_O da_O rabi_O	hau
FLORIDA 58 69.457 22	FLORIDA_B-ORG 58_O 69.457_O 22_O	hau
Filadalfiya 52 75 409 28	Filadalfiya_B-ORG 52_O 75_O 409_O 28_O	hau
Ƙungiyar CENTRAL	Ƙungiyar_O CENTRAL_O	hau
HOUSTON 68 59.535 - - Ka yi la 'akari da wannan .	HOUSTON_B-ORG 68_O 59.535_O -_O -_O Ka_O yi_O la_O 'akari_O da_O wannan_O ._O	hau
ST LOUIS 67 59.532 da rabi	ST_B-ORG LOUIS_I-ORG 67_O 59.532_O da_O rabi_O	hau
CHICAGO 63 62.504 4	CHICAGO_B-ORG 63_O 62.504_O 4_O	hau
CINCINNATI 62 62.500 4 da rabi	CINCINNATI_B-ORG 62_O 62.500_O 4_O da_O rabi_O	hau
PITTSBURGH 53 73.421 14 da rabi	PITTSBURGH_B-ORG 53_O 73.421_O 14_O da_O rabi_O	hau
Yankin Yamma	Yankin_O Yamma_O	hau
LOS ANGELES 66 60.524 2 da rabi	LOS_B-ORG ANGELES_I-ORG 66_O 60.524_O 2_O da_O rabi_O	hau
COLORADO 65 62.512 4	COLORADO_B-ORG 65_O 62.512_O 4_O	hau
SAN FRANCISCO 54 70.435 13 da rabi	SAN_B-ORG FRANCISCO_I-ORG 54_O 70.435_O 13_O da_O rabi_O	hau
Ranar Alhamis , 22 ga watan Agusta	Ranar_O Alhamis_O ,_O 22_O ga_O watan_O Agusta_O	hau
St. Louis a cikin Colorado	St._B-ORG Louis_I-ORG a_O cikin_O Colorado_B-LOC	hau
CINCINNATI a cikin ATLANTA	CINCINNATI_B-ORG a_O cikin_O ATLANTA_B-LOC	hau
PITTSBURGH zuwa HOUSTON	PITTSBURGH_B-ORG zuwa_O HOUSTON_B-LOC	hau
Filadalfiya a Los Angeles	Filadalfiya_B-ORG a_O Los_B-LOC Angeles_I-LOC	hau
MONTREAL A SAN FRANCISCO Ƙungiyar Ƙungiyar Ƙwararrun Ƙwararrun Ƙwararrun Ƙwararru	MONTREAL_B-ORG A_O SAN_B-LOC FRANCISCO_I-LOC Ƙungiyar_O Ƙungiyar_O Ƙwararrun_O Ƙwararrun_O Ƙwararrun_O Ƙwararru_O	hau
Ƙwallon Baseball - KYAUTA A RANAR Laraba .	Ƙwallon_O Baseball_O -_O KYAUTA_O A_O RANAR_O Laraba_O ._O	hau
NEW YORK 22 ga Agusta , 1996	NEW_B-LOC YORK_I-LOC 22_O ga_O Agusta_O ,_O 1996_O	hau
Sakamakon Babban League	Sakamakon_O Babban_O League_O	hau
Wasannin kwallon kwando da aka buga a ranar Laraba ( ƙungiyar gida a CAPS ) :	Wasannin_O kwallon_O kwando_O da_O aka_O buga_O a_O ranar_O Laraba_O (_O ƙungiyar_O gida_O a_O CAPS_O )_O :_O	hau
Ƙungiyar Ƙasar Amirka	Ƙungiyar_O Ƙasar_O Amirka_O	hau
Ƙasar California 7 NEW YORK 1	Ƙasar_O California_B-ORG 7_O NEW_B-ORG YORK_I-ORG 1_O	hau
DETROIT 7 Birnin Chicago 4	DETROIT_B-ORG 7_O Birnin_B-ORG Chicago_I-ORG 4_O	hau
Milwaukee 10 MINNESOTA 7	Milwaukee_B-ORG 10_O MINNESOTA_B-ORG 7_O	hau
BOSTON 6 Ƙasar Oakland 4	BOSTON_B-ORG 6_O Ƙasar_B-ORG Oakland_I-ORG 4_O	hau
BALTIMORE 10 Birnin Seattle 5	BALTIMORE_B-ORG 10_O Birnin_O Seattle_B-ORG 5_O	hau
Texas 10 CLEVELAND 8 ( a cikin 10 )	Texas_B-ORG 10_O CLEVELAND_B-ORG 8_O (_O a_O cikin_O 10_O )_O	hau
Toronto 6 Birnin KANSAS 2	Toronto_B-ORG 6_O Birnin_O KANSAS_B-ORG 2_O	hau
Ƙungiyar Ƙasa	Ƙungiyar_O Ƙasa_O	hau
CHICAGO 8 Jihar Florida 3	CHICAGO_B-ORG 8_O Jihar_B-ORG Florida_I-ORG 3_O	hau
SAN FRANCISCO 12 Birnin New York 11	SAN_B-ORG FRANCISCO_I-ORG 12_O Birnin_O New_B-ORG York_I-ORG 11_O	hau
ATLANTA 4 da kuma Cincinnati 3	ATLANTA_B-ORG 4_O da_O kuma_O Cincinnati_B-ORG 3_O	hau
Pittsburgh 5 HOUSTON 2	Pittsburgh_B-ORG 5_O HOUSTON_B-ORG 2_O	hau
COLORADO 10 St. Louis 2	COLORADO_B-ORG 10_O St._B-ORG Louis_I-ORG 2_O	hau
Filadalfiya 6 Los Angeles 0	Filadalfiya_B-ORG 6_O Los_B-ORG Angeles_I-ORG 0_O	hau
SAN DIEGO 7 Ƙasar Montreal 2	SAN_B-ORG DIEGO_I-ORG 7_O Ƙasar_O Montreal_B-ORG 2_O	hau
Baseball - GREER HOMER a cikin 10th Lifts Texas da suka wuce Indians .	Baseball_O -_O GREER_B-PER HOMER_O a_O cikin_O 10th_O Lifts_O Texas_B-ORG da_O suka_O wuce_O Indians_B-ORG ._O	hau
CLEVELAND 1996-08-22 Ƙungiyar Ƙungiya ta Ƙungiya ta Ƙungiya	CLEVELAND_B-LOC 1996-08-22_O Ƙungiyar_O Ƙungiya_O ta_O Ƙungiya_O ta_O Ƙungiya_O	hau
Rusty Greer 's biyu gudu homer a saman na 10th inning rallied da Texas Rangers zuwa 10-8 nasara a kan Cleveland Indians Laraba a cikin roba wasan na uku-game jerin tsakanin division shugabannin .	Rusty_B-PER Greer_I-PER 's_O biyu_O gudu_O homer_O a_O saman_O na_O 10th_O inning_O rallied_O da_O Texas_B-ORG Rangers_I-ORG zuwa_O 10-8_O nasara_O a_O kan_O Cleveland_B-ORG Indians_I-ORG Laraba_O a_O cikin_O roba_O wasan_O na_O uku-game_O jerin_O tsakanin_O division_O shugabannin_O ._O	hau
Tare da fita daya , Greer ya buga wasan 1-1 daga Julian Tavarez ( 4-7 ) a kan shingen dama na dama don gidansa na 15th .	Tare_O da_O fita_O daya_O ,_O Greer_B-PER ya_O buga_O wasan_O 1-1_O daga_O Julian_B-PER Tavarez_I-PER (_O 4-7_O )_O a_O kan_O shingen_O dama_O na_O dama_O don_O gidansa_O na_O 15th_O ._O	hau
" Yana da wani off-gudun filin wasa da kuma na kawai kokarin samun mai kyau swing a kan shi da kuma sa shi a cikin wasa , " Greer ce . "	"_O Yana_O da_O wani_O off-gudun_O filin_O wasa_O da_O kuma_O na_O kawai_O kokarin_O samun_O mai_O kyau_O swing_O a_O kan_O shi_O da_O kuma_O sa_O shi_O a_O cikin_O wasa_O ,_O "_O Greer_B-PER ce_O ._O "_O	hau
Wannan babban wasa ne .	Wannan_O babban_O wasa_O ne_O ._O	hau
Jama 'a sun kasance a bayansa kuma yana da tsanani . "	Jama_O 'a_O sun_O kasance_O a_O bayansa_O kuma_O yana_O da_O tsanani_O ._O "_O	hau
Shot din ya kawo gida Ivan Rodriguez , wanda ya sami sau biyu na wasan , ya ba shi 42 a wannan kakar , 41 a matsayin mai karɓa .	Shot_O din_O ya_O kawo_O gida_O Ivan_B-PER Rodriguez_I-PER ,_O wanda_O ya_O sami_O sau_O biyu_O na_O wasan_O ,_O ya_O ba_O shi_O 42_O a_O wannan_O kakar_O ,_O 41_O a_O matsayin_O mai_O karɓa_O ._O	hau
Ya haɗu da Mickey Cochrane , Johnny Bench da Terry Kennedy a matsayin masu karɓar kawai tare da sau biyu 40 a cikin kakar wasa .	Ya_O haɗu_O da_O Mickey_B-PER Cochrane_I-PER ,_O Johnny_B-PER Bench_I-PER da_O Terry_B-PER Kennedy_I-PER a_O matsayin_O masu_O karɓar_O kawai_O tare_O da_O sau_O biyu_O 40_O a_O cikin_O kakar_O wasa_O ._O	hau
Rangers sun lashe 10 daga cikin wasanni 12 da suka gabata da kuma shida daga cikin wasanni tara da suka yi da Indians a wannan kakar .	Rangers_B-ORG sun_O lashe_O 10_O daga_O cikin_O wasanni_O 12_O da_O suka_O gabata_O da_O kuma_O shida_O daga_O cikin_O wasanni_O tara_O da_O suka_O yi_O da_O Indians_B-ORG a_O wannan_O kakar_O ._O	hau
Shugabannin League na Yammacin Amurka sun ci nasara takwas daga cikin wasanni 15 a filin Jacobs , suna shiga Yankees a matsayin ƙungiyoyi kawai tare da rikodin nasara a gidan shugabannin A.L. Central .	Shugabannin_O League_O na_O Yammacin_O Amurka_O sun_O ci_O nasara_O takwas_O daga_O cikin_O wasanni_O 15_O a_O filin_B-LOC Jacobs_I-LOC ,_O suna_O shiga_O Yankees_B-ORG a_O matsayin_O ƙungiyoyi_O kawai_O tare_O da_O rikodin_O nasara_O a_O gidan_O shugabannin_O A.L._O Central_O ._O	hau
Cleveland ta yi rashin nasara a karo na biyu cikin wasanni shida .	Cleveland_B-ORG ta_O yi_O rashin_O nasara_O a_O karo_O na_O biyu_O cikin_O wasanni_O shida_O ._O	hau
Indians sun tura wasan zuwa karin innings a ninth a kan Kenny Lofton 's biyu gudu guda .	Indians_B-ORG sun_O tura_O wasan_O zuwa_O karin_O innings_O a_O ninth_O a_O kan_O Kenny_B-PER Lofton_I-PER 's_O biyu_O gudu_O guda_O ._O	hau
Ed Vosberg ( 1-0 ) ya rasa damarsa ta farko amma ya samu nasara , ya ba da izini uku tare da tafiye-tafiye biyu da bugun jini uku a cikin 1 2 / 3 ba tare da nasara ba .	Ed_B-PER Vosberg_I-PER (_O 1-0_O )_O ya_O rasa_O damarsa_O ta_O farko_O amma_O ya_O samu_O nasara_O ,_O ya_O ba_O da_O izini_O uku_O tare_O da_O tafiye-tafiye_O biyu_O da_O bugun_O jini_O uku_O a_O cikin_O 1_O 2_O /_O 3_O ba_O tare_O da_O nasara_O ba_O ._O	hau
Dean Palmer ya ci kwallo ta 30 a ragar Rangers .	Dean_B-PER Palmer_I-PER ya_O ci_O kwallo_O ta_O 30_O a_O ragar_O Rangers_B-ORG ._O	hau
A Baltimore , Cal Ripken ya ci kwallaye hudu kuma ya karya wasa na biyar tare da homer guda daya kuma Bobby Bonilla ya kara da gudu uku a karo na bakwai don karfafa Orioles zuwa nasara 10-5 a kan Seattle Mariners .	A_O Baltimore_B-LOC ,_O Cal_B-PER Ripken_I-PER ya_O ci_O kwallaye_O hudu_O kuma_O ya_O karya_O wasa_O na_O biyar_O tare_O da_O homer_O guda_O daya_O kuma_O Bobby_B-PER Bonilla_I-PER ya_O kara_O da_O gudu_O uku_O a_O karo_O na_O bakwai_O don_O karfafa_O Orioles_B-ORG zuwa_O nasara_O 10-5_O a_O kan_O Seattle_B-ORG Mariners_I-ORG ._O	hau
Mariners sun zira kwallaye huɗu a saman na biyar don daidaita wasan 5-5 amma Ripken ya jagoranci daga ƙasan inning tare da homer na 21 a kan mai farawa Sterling Hitchcock ( 12-6 ) .	Mariners_B-ORG sun_O zira_O kwallaye_O huɗu_O a_O saman_O na_O biyar_O don_O daidaita_O wasan_O 5-5_O amma_O Ripken_B-PER ya_O jagoranci_O daga_O ƙasan_O inning_O tare_O da_O homer_O na_O 21_O a_O kan_O mai_O farawa_O Sterling_B-PER Hitchcock_I-PER (_O 12-6_O )_O ._O	hau
Bonilla 's fashewa shi ne karo na farko da Randy Johnson , na karshe kakar ta Cy Young lashe , yarda da gudu a biyar taimako bayyanar tun fitowa daga cikin nakasassu jerin a kan Agusta 6 .	Bonilla_B-PER 's_O fashewa_O shi_O ne_O karo_O na_O farko_O da_O Randy_B-PER Johnson_I-PER ,_O na_O karshe_O kakar_O ta_O Cy_B-PER Young_I-PER lashe_O ,_O yarda_O da_O gudu_O a_O biyar_O taimako_O bayyanar_O tun_O fitowa_O daga_O cikin_O nakasassu_O jerin_O a_O kan_O Agusta_O 6_O ._O	hau
Bonilla yana da RBI 21 da gudu 15 a wasanninsa 20 na karshe .	Bonilla_B-PER yana_O da_O RBI_O 21_O da_O gudu_O 15_O a_O wasanninsa_O 20_O na_O karshe_O ._O	hau
